discipline,primary_reason,learner_type,expected_hours_week,LoE_DI,age_DI,nevents,explored,grade_reqs,nforum_posts,course_length,ndays_act,completed_%,grade
8.0,0.0,0.0,0.0,0.0,0.0,230.0,0,0,0.0,63,7.0,,1.0
8.0,1.0,4.0,3.0,3.0,2.0,2.0,0,0,0.0,71,1.0,0.021,0.1
5.0,0.0,0.0,0.0,0.0,0.0,71.0,1,1,0.0,146,1.0,,0.066
2.0,0.0,0.0,0.0,0.0,0.0,213.0,1,1,0.0,363,5.0,,0.284
8.0,6.0,0.0,3.0,3.0,2.0,433.0,0,0,0.0,97,12.0,0.0,0.922
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,53,5.0,,1.0
8.0,0.0,0.0,0.0,0.0,0.0,2015.0,0,1,14.0,63,29.0,,0.964
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,89,0.0,,0.07
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0.0,109,9.0,,0.9
5.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0.0,146,1.0,0.0,0.089
8.0,0.0,0.0,0.0,0.0,0.0,591.0,0,1,0.0,63,2.0,,0.129
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,66,1.0,,0.116
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,133,0.0,,0.408
2.0,8.0,1.0,4.0,3.0,1.0,5.0,0,0,0.0,63,5.0,0.0,0.319
10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.0,27,4.0,,0.641
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0,41,3.0,,0.219
4.0,0.0,0.0,0.0,0.0,0.0,597.0,0,1,6.0,53,8.0,,1.0
6.0,4.0,3.0,5.0,2.0,1.0,244.0,0,1,28.0,27,19.0,0.0,0.933
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,43,1.0,,0.469
2.0,3.0,3.0,5.0,2.0,1.0,384.0,0,1,13.0,55,12.0,0.021,0.988
4.0,0.0,0.0,0.0,0.0,0.0,2187.0,0,1,0.0,42,5.0,,0.283
8.0,0.0,0.0,0.0,0.0,0.0,5035.0,0,1,1.0,63,22.0,,1.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,35,3.0,,0.085
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,48,0.0,,0.78
2.0,6.0,1.0,4.0,2.0,3.0,162.0,0,1,3.0,33,4.0,0.0,0.562
8.0,0.0,0.0,0.0,0.0,0.0,265.0,0,0,0.0,50,27.0,,0.077
4.0,3.0,4.0,3.0,2.0,1.0,0.0,0,0,0.0,46,0.0,0.0,0.167
8.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0.0,50,4.0,,0.154
9.0,0.0,0.0,0.0,0.0,0.0,342.0,0,1,0.0,48,4.0,,0.056
7.0,0.0,0.0,0.0,0.0,0.0,3508.0,1,1,0.0,41,4.0,,0.188
7.0,6.0,5.0,4.0,3.0,1.0,0.0,0,0,0.0,69,0.0,0.0,0.022
4.0,1.0,5.0,4.0,3.0,1.0,0.0,0,0,0.0,42,0.0,0.0,0.436
7.0,0.0,0.0,0.0,0.0,0.0,1321.0,1,1,0.0,48,7.0,,1.0
8.0,0.0,0.0,0.0,0.0,0.0,3229.0,0,1,0.0,63,26.0,,0.057
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,66,2.0,,0.211
7.0,0.0,0.0,0.0,0.0,0.0,149.0,0,0,0.0,365,9.0,,0.967
7.0,2.0,6.0,2.0,5.0,2.0,0.0,0,0,1.0,30,0.0,0.0,0.667
2.0,8.0,3.0,3.0,1.0,2.0,837.0,0,0,10.0,63,8.0,0.0,0.988
8.0,0.0,0.0,0.0,0.0,0.0,293.0,0,0,0.0,50,32.0,,0.718
5.0,0.0,0.0,0.0,0.0,0.0,407.0,1,1,0.0,91,20.0,,0.119
6.0,0.0,0.0,0.0,0.0,0.0,51.0,0,0,0.0,27,4.0,0.0,0.644
8.0,0.0,0.0,0.0,0.0,0.0,139.0,0,0,0.0,50,15.0,,0.564
7.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,69,0.0,,0.027
4.0,5.0,3.0,3.0,7.0,2.0,192.0,0,1,14.0,16,7.0,0.0,1.0
2.0,6.0,6.0,3.0,1.0,2.0,4.0,0,0,0.0,67,1.0,0.0,0.988
5.0,0.0,0.0,0.0,0.0,0.0,71.0,1,1,0.0,146,1.0,0.0,0.076
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,56,0.0,,0.036
2.0,6.0,3.0,4.0,6.0,1.0,244.0,0,1,6.0,55,15.0,0.0,0.881
2.0,3.0,4.0,4.0,1.0,2.0,0.0,0,0,0.0,54,0.0,0.0,0.019
5.0,2.0,1.0,2.0,7.0,3.0,0.0,0,0,0.0,124,0.0,0.0,0.169
8.0,6.0,4.0,2.0,2.0,2.0,0.0,0,0,1.0,71,0.0,0.0,0.18
5.0,4.0,3.0,4.0,7.0,3.0,154.0,0,1,0.0,146,8.0,0.0,0.171
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,26.0,28,0.0,,0.488
5.0,6.0,4.0,2.0,3.0,1.0,0.0,0,0,0.0,21,0.0,0.0,0.175
8.0,0.0,0.0,0.0,0.0,0.0,147.0,0,0,0.0,50,6.0,,0.205
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,81,0.0,,0.939
7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,66,2.0,,0.939
2.0,6.0,4.0,3.0,3.0,2.0,0.0,0,0,0.0,42,0.0,0.0,0.7
4.0,0.0,0.0,0.0,0.0,0.0,2217.0,0,1,0.0,42,8.0,,1.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,69,0.0,,0.856
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,109,10.0,,0.9
8.0,6.0,6.0,2.0,5.0,2.0,0.0,0,0,0.0,70,0.0,0.0,0.196
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,196,0.0,,0.678
2.0,6.0,2.0,3.0,6.0,0.0,211.0,0,1,11.0,98,5.0,,0.195
5.0,0.0,0.0,0.0,0.0,0.0,951.0,1,1,6.0,47,4.0,,0.429
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,365,4.0,0.0,0.933
8.0,0.0,0.0,0.0,0.0,0.0,143.0,0,0,0.0,50,14.0,,0.333
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,143,0.0,,0.164
2.0,6.0,1.0,3.0,3.0,1.0,0.0,0,0,0.0,63,0.0,0.0,0.493
9.0,0.0,0.0,0.0,0.0,0.0,740.0,0,1,0.0,48,5.0,,0.267
6.0,6.0,2.0,3.0,2.0,1.0,24.0,0,0,0.0,27,2.0,0.0,0.311
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,42,0.0,,0.477
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,66,1.0,,0.898
9.0,6.0,4.0,1.0,3.0,1.0,0.0,0,0,0.0,42,0.0,0.013,0.974
7.0,0.0,0.0,0.0,0.0,0.0,4732.0,1,1,10.0,55,21.0,,0.978
2.0,6.0,1.0,2.0,5.0,2.0,0.0,0,0,0.0,63,0.0,0.0,0.528
1.0,8.0,4.0,3.0,5.0,2.0,0.0,0,0,3.0,35,0.0,0.0,0.927
5.0,0.0,0.0,0.0,0.0,0.0,1278.0,1,1,0.0,91,0.0,,0.272
9.0,3.0,4.0,5.0,2.0,2.0,0.0,0,0,0.0,81,0.0,0.0,0.917
5.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0.0,91,2.0,,0.025
7.0,0.0,0.0,0.0,0.0,0.0,168.0,0,0,0.0,317,4.0,,0.831
7.0,5.0,4.0,3.0,7.0,2.0,599.0,0,1,10.0,60,26.0,0.0,0.928
4.0,6.0,3.0,3.0,3.0,1.0,184.0,0,1,3.0,42,6.0,0.0,0.214
7.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,125,0.0,,0.69
4.0,6.0,0.0,2.0,2.0,2.0,0.0,0,0,0.0,70,0.0,0.0,0.05
5.0,0.0,0.0,0.0,0.0,0.0,3561.0,1,1,9.0,47,10.0,,0.429
4.0,6.0,4.0,2.0,3.0,2.0,0.0,0,0,3.0,49,0.0,0.0,0.038
4.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,7.0,49,1.0,0.014,0.269
8.0,9.0,0.0,4.0,3.0,3.0,198.0,0,0,0.0,97,11.0,0.07,0.922
8.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0.0,50,4.0,,0.103
4.0,0.0,0.0,0.0,0.0,0.0,559.0,0,1,10.0,53,9.0,,1.0
7.0,0.0,0.0,0.0,0.0,0.0,8.0,0,1,0.0,365,1.0,,1.0
7.0,6.0,4.0,3.0,3.0,2.0,0.0,0,0,0.0,161,0.0,0.0,0.439
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,35,8.0,,0.058
2.0,2.0,6.0,1.0,3.0,2.0,0.0,0,0,3.0,67,0.0,0.0,0.062
4.0,5.0,3.0,2.0,8.0,1.0,33.0,0,0,3.0,49,3.0,0.0,0.154
8.0,0.0,0.0,0.0,0.0,0.0,40.0,0,0,0.0,50,9.0,,0.103
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,63,0.0,0.077,0.13
2.0,0.0,0.0,0.0,0.0,0.0,546.0,0,1,9.0,63,10.0,,0.912
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,34,0.0,,1.0
8.0,6.0,2.0,2.0,7.0,3.0,391.0,0,0,0.0,55,17.0,0.077,0.982
8.0,6.0,1.0,3.0,3.0,3.0,0.0,0,0,11.0,70,0.0,0.083,0.941
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,317,0.0,,0.322
9.0,0.0,0.0,0.0,0.0,0.0,251.0,0,1,0.0,48,12.0,,0.145
2.0,6.0,1.0,2.0,8.0,1.0,0.0,0,0,1.0,56,0.0,0.0,0.002
7.0,6.0,2.0,3.0,8.0,2.0,281.0,0,0,6.0,50,16.0,0.0,0.8
2.0,0.0,0.0,0.0,0.0,0.0,4791.0,1,1,0.0,363,8.0,,1.0
9.0,5.0,1.0,2.0,8.0,2.0,0.0,0,0,1.0,81,0.0,0.0,0.4
5.0,0.0,0.0,0.0,0.0,0.0,2213.0,0,1,7.0,47,5.0,,0.571
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,66,2.0,,0.252
5.0,5.0,1.0,2.0,2.0,2.0,0.0,0,0,0.0,21,0.0,0.0,0.475
5.0,0.0,0.0,0.0,0.0,0.0,2091.0,1,1,0.0,21,8.0,,0.175
4.0,0.0,0.0,0.0,0.0,0.0,97.0,0,0,4.0,39,4.0,,0.065
7.0,0.0,0.0,0.0,0.0,0.0,804.0,0,1,0.0,125,2.0,,0.97
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0,55,3.0,,0.743
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,55,1.0,,0.022
8.0,0.0,0.0,0.0,0.0,0.0,10361.0,0,1,0.0,63,46.0,,0.986
3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,55,1.0,,0.219
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,81,0.0,,0.51
2.0,0.0,0.0,0.0,0.0,0.0,76.0,0,1,0.0,33,6.0,0.077,0.978
8.0,0.0,0.0,0.0,0.0,0.0,426.0,0,0,0.0,50,27.0,,0.59
2.0,0.0,0.0,0.0,0.0,0.0,120.0,0,0,3.0,39,2.0,,0.643
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,36,0.0,,0.244
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,54,0.0,,0.08
4.0,9.0,4.0,3.0,2.0,1.0,0.0,0,0,7.0,35,0.0,0.0,0.5
2.0,9.0,6.0,2.0,3.0,1.0,0.0,0,0,0.0,54,0.0,0.0,0.019
1.0,0.0,0.0,0.0,0.0,0.0,1249.0,0,1,0.0,36,37.0,,0.136
5.0,3.0,1.0,4.0,6.0,1.0,0.0,0,0,1.0,124,0.0,0.067,0.012
8.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0.0,50,1.0,,0.103
4.0,0.0,0.0,0.0,0.0,0.0,6825.0,0,1,0.0,42,16.0,,1.0
2.0,3.0,4.0,6.0,2.0,1.0,0.0,0,0,0.0,196,0.0,0.0,0.054
4.0,6.0,5.0,3.0,3.0,2.0,0.0,0,0,0.0,46,0.0,0.0,0.867
7.0,6.0,5.0,3.0,3.0,1.0,18.0,0,1,0.0,60,2.0,0.0,0.022
8.0,0.0,0.0,0.0,0.0,0.0,2276.0,0,1,4.0,63,33.0,,0.971
4.0,0.0,0.0,0.0,0.0,0.0,288.0,0,1,1.0,42,1.0,,0.167
7.0,6.0,5.0,2.0,6.0,1.0,0.0,0,0,0.0,40,0.0,0.077,0.4
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,42,0.0,,0.452
2.0,6.0,6.0,1.0,3.0,2.0,0.0,0,0,0.0,67,0.0,0.0,0.219
5.0,0.0,0.0,0.0,0.0,0.0,3578.0,1,1,9.0,47,3.0,,0.571
9.0,6.0,4.0,3.0,2.0,2.0,0.0,0,0,0.0,81,0.0,0.0,0.4
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,63,0.0,,0.175
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,63,0.0,,0.075
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,53,5.0,,0.5
8.0,0.0,0.0,0.0,0.0,0.0,387.0,0,1,0.0,63,7.0,,0.986
8.0,0.0,0.0,0.0,0.0,0.0,6620.0,0,1,0.0,63,26.0,,0.943
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,48,0.0,,0.228
8.0,8.0,4.0,4.0,3.0,1.0,16.0,0,0,21.0,70,1.0,0.04,1.0
8.0,0.0,0.0,0.0,0.0,0.0,1536.0,0,1,0.0,63,2.0,,0.871
4.0,3.0,4.0,2.0,7.0,1.0,0.0,0,0,0.0,58,0.0,0.0,1.0
7.0,0.0,0.0,0.0,0.0,0.0,49.0,0,0,0.0,60,14.0,0.0,0.022
8.0,6.0,1.0,3.0,3.0,3.0,0.0,0,0,0.0,71,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,5743.0,0,1,1.0,63,27.0,,1.0
8.0,0.0,0.0,0.0,0.0,0.0,846.0,0,1,0.0,63,16.0,,0.929
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,0.0,41,5.0,,0.952
8.0,0.0,0.0,0.0,0.0,0.0,993.0,0,1,4.0,63,24.0,,0.95
8.0,0.0,0.0,0.0,0.0,0.0,1849.0,0,1,1.0,63,10.0,,1.0
4.0,8.0,1.0,2.0,2.0,2.0,0.0,0,0,0.0,58,0.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,278.0,0,0,0.0,63,10.0,,0.864
2.0,0.0,0.0,0.0,0.0,0.0,235.0,0,1,0.0,55,14.0,,0.807
8.0,0.0,0.0,0.0,0.0,0.0,6759.0,0,1,0.0,63,22.0,,0.95
5.0,0.0,0.0,0.0,0.0,0.0,864.0,1,1,8.0,47,3.0,,0.571
7.0,3.0,1.0,3.0,3.0,3.0,1336.0,0,1,7.0,60,15.0,0.0,0.771
8.0,0.0,0.0,0.0,0.0,0.0,2444.0,0,1,0.0,63,17.0,,0.993
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,54,0.0,,1.0
5.0,0.0,0.0,0.0,0.0,0.0,2261.0,1,1,6.0,47,6.0,,0.571
2.0,0.0,0.0,0.0,0.0,0.0,3716.0,1,1,0.0,27,10.0,,0.925
8.0,0.0,0.0,0.0,0.0,0.0,88.0,0,0,0.0,50,6.0,,0.103
7.0,6.0,4.0,5.0,3.0,3.0,0.0,0,0,1.0,69,0.0,0.057,0.232
9.0,0.0,0.0,0.0,0.0,0.0,2486.0,0,1,2.0,48,3.0,,0.267
2.0,6.0,6.0,1.0,3.0,2.0,0.0,0,0,0.0,63,0.0,0.0,0.338
8.0,0.0,0.0,0.0,0.0,0.0,194.0,0,0,0.0,50,28.0,,0.513
2.0,6.0,5.0,4.0,3.0,1.0,199.0,0,1,7.0,55,11.0,0.0,0.963
8.0,6.0,4.0,5.0,7.0,2.0,0.0,0,0,5.0,55,0.0,0.0,0.049
8.0,0.0,0.0,0.0,0.0,0.0,3234.0,0,1,1.0,63,13.0,,0.9
1.0,9.0,4.0,5.0,7.0,2.0,0.0,0,0,0.0,35,0.0,0.0,0.073
8.0,0.0,0.0,0.0,0.0,0.0,903.0,0,1,0.0,63,19.0,,0.936
4.0,2.0,5.0,3.0,5.0,2.0,1.0,0,0,0.0,56,0.0,0.0,0.167
2.0,0.0,0.0,0.0,0.0,0.0,735.0,1,1,0.0,27,1.0,,0.188
5.0,0.0,0.0,0.0,0.0,0.0,828.0,1,1,0.0,91,2.0,,0.369
4.0,0.0,0.0,0.0,0.0,0.0,30.0,0,1,1.0,35,2.0,0.0,0.1
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,63,16.0,,0.143
2.0,0.0,0.0,3.0,8.0,3.0,0.0,0,0,3.0,27,0.0,0.25,0.65
4.0,6.0,1.0,2.0,3.0,2.0,0.0,0,0,1.0,35,0.0,0.0,0.25
8.0,0.0,0.0,0.0,0.0,0.0,5031.0,0,1,0.0,63,33.0,,1.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,124,0.0,,0.663
3.0,0.0,0.0,0.0,0.0,0.0,2.0,0,1,5.0,55,12.0,,0.927
5.0,4.0,3.0,2.0,8.0,2.0,183.0,1,1,0.0,146,6.0,0.0,0.185
4.0,6.0,0.0,3.0,3.0,3.0,186.0,0,0,0.0,70,10.0,0.077,0.8
6.0,6.0,3.0,4.0,3.0,2.0,161.0,0,1,0.0,27,5.0,0.0,0.844
8.0,8.0,4.0,1.0,3.0,2.0,0.0,0,0,0.0,112,0.0,0.0,0.967
7.0,0.0,0.0,0.0,0.0,0.0,99.0,1,1,0.0,365,4.0,,0.5
7.0,0.0,0.0,0.0,0.0,0.0,79.0,0,1,0.0,60,3.0,0.0,0.022
8.0,6.0,4.0,3.0,7.0,1.0,0.0,0,0,0.0,71,0.0,0.0,0.16
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,109,10.0,,0.4
4.0,8.0,1.0,2.0,3.0,2.0,43.0,0,0,2.0,39,3.0,0.0,0.065
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,63,0.0,,0.787
8.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,12.0,70,1.0,,1.0
7.0,3.0,1.0,3.0,7.0,2.0,0.0,0,0,1.0,56,0.0,0.0,0.008
5.0,0.0,0.0,0.0,0.0,0.0,53.0,1,1,0.0,146,2.0,0.0,0.054
8.0,6.0,4.0,3.0,2.0,2.0,0.0,0,0,0.0,42,0.0,0.0,0.09
7.0,0.0,0.0,0.0,0.0,0.0,2236.0,0,1,7.0,55,17.0,,0.022
2.0,0.0,0.0,0.0,0.0,0.0,210.0,1,1,2.0,42,4.0,,0.25
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,109,3.0,,0.4
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,42,0.0,,0.627
8.0,0.0,0.0,0.0,0.0,0.0,523.0,0,1,4.0,28,21.0,,1.0
2.0,0.0,0.0,0.0,0.0,0.0,1490.0,0,1,7.0,35,15.0,,0.988
4.0,5.0,0.0,3.0,3.0,2.0,0.0,0,0,0.0,70,0.0,0.0,0.05
5.0,3.0,1.0,3.0,3.0,1.0,0.0,0,0,0.0,20,0.0,0.0,0.6
5.0,6.0,0.0,2.0,3.0,1.0,0.0,0,0,0.0,97,0.0,0.083,0.907
2.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,0.0,333,5.0,,0.013
8.0,0.0,0.0,0.0,0.0,0.0,195.0,0,0,0.0,50,15.0,,0.256
8.0,0.0,0.0,0.0,0.0,0.0,208.0,0,0,0.0,63,5.0,,0.286
4.0,6.0,3.0,2.0,3.0,1.0,750.0,0,0,15.0,63,36.0,0.0,0.98
7.0,6.0,6.0,3.0,1.0,1.0,0.0,0,0,0.0,69,1.0,0.0,0.32
2.0,0.0,0.0,0.0,0.0,0.0,2170.0,1,1,1.0,363,8.0,,0.383
8.0,0.0,0.0,0.0,0.0,0.0,1971.0,0,1,0.0,63,27.0,,0.943
2.0,6.0,4.0,4.0,2.0,2.0,181.0,0,0,7.0,53,10.0,0.0,0.746
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,63,9.0,,0.136
8.0,0.0,0.0,0.0,0.0,0.0,346.0,0,0,0.0,50,15.0,,0.718
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,55,4.0,0.0,0.219
2.0,2.0,5.0,3.0,6.0,2.0,0.0,0,0,0.0,63,0.0,0.0,0.232
2.0,6.0,6.0,3.0,3.0,1.0,0.0,0,0,4.0,63,1.0,0.0,0.794
8.0,0.0,0.0,0.0,0.0,0.0,1385.0,0,1,2.0,63,10.0,,0.379
7.0,6.0,1.0,3.0,1.0,1.0,0.0,0,0,3.0,35,0.0,0.0,0.56
2.0,2.0,1.0,2.0,5.0,2.0,0.0,0,0,0.0,84,0.0,0.0,0.14
4.0,0.0,0.0,0.0,0.0,0.0,1152.0,0,1,1.0,42,4.0,,0.167
2.0,8.0,1.0,2.0,0.0,0.0,82.0,0,0,0.0,53,1.0,,0.533
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,40,0.0,,0.56
5.0,6.0,4.0,2.0,8.0,3.0,0.0,0,0,0.0,21,0.0,0.0,0.225
2.0,0.0,0.0,0.0,0.0,0.0,136.0,0,1,6.0,55,8.0,,0.474
7.0,0.0,0.0,0.0,0.0,0.0,55.0,0,1,0.0,60,2.0,,0.162
5.0,0.0,0.0,0.0,0.0,0.0,1568.0,1,1,0.0,91,0.0,,0.261
8.0,0.0,0.0,0.0,0.0,0.0,1642.0,0,1,0.0,63,25.0,,0.921
8.0,6.0,4.0,4.0,3.0,2.0,5.0,0,0,27.0,70,3.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,53.0,0,0,2.0,39,2.0,,0.065
8.0,0.0,0.0,0.0,0.0,0.0,2104.0,0,1,11.0,63,34.0,,0.979
5.0,0.0,0.0,0.0,0.0,0.0,789.0,0,1,2.0,47,3.0,,0.571
2.0,6.0,2.0,4.0,3.0,3.0,341.0,0,0,0.0,56,19.0,0.0,0.99
7.0,6.0,1.0,4.0,3.0,3.0,0.0,0,0,0.0,69,0.0,0.0,0.027
4.0,8.0,1.0,2.0,8.0,2.0,84.0,0,0,1.0,39,3.0,0.0,0.065
9.0,0.0,0.0,0.0,0.0,0.0,5223.0,1,1,13.0,48,6.0,,0.933
4.0,6.0,1.0,2.0,3.0,2.0,42.0,0,0,0.0,168,3.0,0.0,0.016
3.0,6.0,4.0,2.0,3.0,1.0,5.0,0,0,0.0,62,1.0,0.0,0.062
8.0,0.0,0.0,0.0,0.0,0.0,1540.0,0,0,0.0,50,67.0,,0.487
7.0,0.0,0.0,0.0,0.0,0.0,110.0,0,1,0.0,60,3.0,0.0,0.027
3.0,6.0,1.0,3.0,7.0,3.0,0.0,0,0,2.0,62,0.0,0.0,0.219
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,54,0.0,,0.979
5.0,0.0,0.0,0.0,0.0,0.0,1828.0,1,1,14.0,47,4.0,,0.571
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15.0,70,0.0,,1.0
7.0,3.0,4.0,5.0,6.0,2.0,0.0,0,0,9.0,69,0.0,0.0,0.129
8.0,0.0,0.0,0.0,0.0,0.0,117.0,0,1,0.0,28,7.0,,1.0
5.0,0.0,0.0,0.0,0.0,0.0,111.0,1,1,0.0,91,4.0,,0.134
4.0,2.0,1.0,2.0,3.0,1.0,0.0,0,0,0.0,56,0.0,0.0,0.15
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,55,8.0,,0.531
2.0,6.0,4.0,2.0,1.0,2.0,0.0,0,0,3.0,67,0.0,0.0,0.375
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,363,4.0,,0.054
9.0,0.0,0.0,0.0,0.0,0.0,141.0,0,1,0.0,48,2.0,,0.083
5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,122,2.0,,0.138
1.0,4.0,1.0,3.0,2.0,2.0,209.0,0,0,1.0,35,6.0,0.0,0.195
2.0,6.0,1.0,3.0,3.0,2.0,25.0,0,1,0.0,33,1.0,0.0,0.062
5.0,0.0,0.0,0.0,0.0,0.0,402.0,1,1,0.0,91,0.0,,0.073
2.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,2.0,55,2.0,0.02,0.173
8.0,6.0,2.0,3.0,7.0,2.0,273.0,0,0,0.0,55,27.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,2661.0,1,1,6.0,35,13.0,,0.942
5.0,10.0,3.0,3.0,6.0,1.0,105.0,1,1,0.0,146,2.0,0.08,0.066
9.0,0.0,0.0,0.0,0.0,0.0,922.0,1,1,8.0,48,0.0,,0.933
8.0,0.0,0.0,0.0,0.0,0.0,1229.0,0,1,0.0,63,26.0,,0.971
1.0,6.0,4.0,3.0,3.0,2.0,0.0,0,0,0.0,35,0.0,0.0,1.0
2.0,5.0,6.0,4.0,2.0,1.0,28.0,0,1,0.0,63,2.0,0.0,0.212
5.0,6.0,0.0,2.0,3.0,2.0,0.0,0,0,2.0,97,0.0,0.0,0.364
5.0,0.0,0.0,0.0,0.0,0.0,23.0,1,1,0.0,146,1.0,0.077,0.013
2.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0,0.0,60,3.0,0.0,0.203
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,66,1.0,,0.252
4.0,6.0,1.0,4.0,3.0,2.0,1.0,0,0,0.0,168,1.0,0.083,0.009
8.0,6.0,4.0,3.0,7.0,2.0,0.0,0,0,14.0,70,0.0,0.053,0.627
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,40.0,63,0.0,,0.944
4.0,0.0,0.0,0.0,0.0,0.0,3842.0,0,1,23.0,85,28.0,,0.125
3.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,62,2.0,0.0,0.062
7.0,9.0,1.0,3.0,2.0,1.0,162.0,0,1,1.0,60,6.0,0.0,0.13
8.0,0.0,0.0,0.0,0.0,0.0,376.0,0,0,2.0,28,15.0,,1.0
1.0,3.0,4.0,3.0,2.0,2.0,0.0,0,0,8.0,35,0.0,0.0,0.146
4.0,6.0,4.0,3.0,8.0,2.0,0.0,0,0,4.0,35,0.0,0.0,0.25
2.0,6.0,6.0,2.0,3.0,2.0,65.0,0,1,0.0,33,1.0,0.0,0.053
2.0,0.0,0.0,0.0,0.0,0.0,312.0,1,1,0.0,363,8.0,,0.185
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,63,0.0,,0.475
7.0,2.0,1.0,2.0,3.0,1.0,0.0,0,0,4.0,69,0.0,0.0,0.134
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,54,0.0,,1.0
